,Adm1code,adm1_fr,adm1_ht,adm2code,adm2_en,adm2_fr,adm3code,adm3_en,adm3_fr,Institution name,Catégorie,Institution_Type,Institution_Code,LatDD,LongDD
1296,,Nord-Est,Nòdès,HT0421,Ouanaminthe,Ouanaminthe,HT0421-03,3e Section Savane Longue,3e Section Savane Longue,,,,,,
1297,,Nord-Est,Nòdès,HT0421,Ouanaminthe,Ouanaminthe,HT0421-03,3e Section Savane Longue,3e Section Savane Longue,,,,,,
1298,,Nord-Est,Nòdès,HT0421,Ouanaminthe,Ouanaminthe,HT0421-04,4e Section Savane au Lait,4e Section Savane au Lait,,,,,,
1299,,Nord-Est,Nòdès,HT0421,Ouanaminthe,Ouanaminthe,HT0421-04,4e Section Savane au Lait,4e Section Savane au Lait,,,,,,
1300,,Nord-Est,Nòdès,HT0421,Ouanaminthe,Ouanaminthe,HT0421-04,4e Section Savane au Lait,4e Section Savane au Lait,,,,,,
1301,,Nord-Est,Nòdès,HT0421,Ouanaminthe,Ouanaminthe,HT0421-04,4e Section Savane au Lait,4e Section Savane au Lait,,,,,,
1302,,Nord-Est,Nòdès,HT0421,Ouanaminthe,Ouanaminthe,HT0421-04,4e Section Savane au Lait,4e Section Savane au Lait,,,,,,
1303,,Nord-Est,Nòdès,HT0421,Ouanaminthe,Ouanaminthe,HT0421-04,4e Section Savane au Lait,4e Section Savane au Lait,,,,,,
1304,,Nord-Est,Nòdès,HT0421,Ouanaminthe,Ouanaminthe,HT0421-04,4e Section Savane au Lait,4e Section Savane au Lait,,,,,,
1305,,Nord-Est,Nòdès,HT0421,Ouanaminthe,Ouanaminthe,HT0421-05,5e Section Gens de Nantes,5e Section Gens de Nantes,,,,,,
1306,,Nord-Est,Nòdès,HT0421,Ouanaminthe,Ouanaminthe,HT0421-05,5e Section Gens de Nantes,5e Section Gens de Nantes,,,,,,
1307,,Nord-Est,Nòdès,HT0421,Ouanaminthe,Ouanaminthe,HT0421-05,5e Section Gens de Nantes,5e Section Gens de Nantes,,,,,,
1308,,Nord-Est,Nòdès,HT0421,Ouanaminthe,Ouanaminthe,HT0421-05,5e Section Gens de Nantes,5e Section Gens de Nantes,,,,,,
1309,,Nord-Est,Nòdès,HT0421,Ouanaminthe,Ouanaminthe,HT0421-05,5e Section Gens de Nantes,5e Section Gens de Nantes,,,,,,
1310,,Nord-Est,Nòdès,HT0421,Ouanaminthe,Ouanaminthe,HT0421-05,5e Section Gens de Nantes,5e Section Gens de Nantes,,,,,,
1311,,Nord-Est,Nòdès,HT0421,Ouanaminthe,Ouanaminthe,HT0421-05,5e Section Gens de Nantes,5e Section Gens de Nantes,,,,,,
1312,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-01,1re Section Chalon,1re Section Chalon,,,,,,
1313,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-01,1re Section Chalon,1re Section Chalon,,,,,,
1314,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-01,1re Section Chalon,1re Section Chalon,,,,,,
1315,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-01,1re Section Chalon,1re Section Chalon,,,,,,
1316,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-01,1re Section Chalon,1re Section Chalon,,,,,,
1317,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-01,1re Section Chalon,1re Section Chalon,,,,,,
1318,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-01,1re Section Chalon,1re Section Chalon,,,,,,
1319,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-02,2e Section Belle Riviere,2e Section Belle Rivière,,,,,,
1320,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-02,2e Section Belle Riviere,2e Section Belle Rivière,,,,,,
1321,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-02,2e Section Belle Riviere,2e Section Belle Rivière,,,,,,
1322,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-02,2e Section Belle Riviere,2e Section Belle Rivière,,,,,,
1323,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-02,2e Section Belle Riviere,2e Section Belle Rivière,,,,,,
1324,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-02,2e Section Belle Riviere,2e Section Belle Rivière,,,,,,
1325,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-02,2e Section Belle Riviere,2e Section Belle Rivière,,,,,,
1326,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-03,3e Section Dessources,3e Section Dessources,,,,,,
1327,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-03,3e Section Dessources,3e Section Dessources,,,,,,
1328,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-03,3e Section Dessources,3e Section Dessources,,,,,,
1329,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-03,3e Section Dessources,3e Section Dessources,,,,,,
1330,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-03,3e Section Dessources,3e Section Dessources,,,,,,
1331,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-03,3e Section Dessources,3e Section Dessources,,,,,,
1332,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-03,3e Section Dessources,3e Section Dessources,,,,,,
1333,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-04,4e Section St-Michel,4e Section St-Michel,,,,,,
1334,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-04,4e Section St-Michel,4e Section St-Michel,,,,,,
1335,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-04,4e Section St-Michel,4e Section St-Michel,,,,,,
1336,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-04,4e Section St-Michel,4e Section St-Michel,,,,,,
1337,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-04,4e Section St-Michel,4e Section St-Michel,,,,,,
1338,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-04,4e Section St-Michel,4e Section St-Michel,,,,,,
1339,,Nippes,Nip,HT1011,Miragoane,Miragoâne,HT1011-04,4e Section St-Michel,4e Section St-Michel,,,,,,
1340,,Nord-Est,Nòdès,HT0422,Capotille,Capotille,HT0422-01,1re Section Capotille,1re Section Capotille,,,,,,
1341,,Nord-Est,Nòdès,HT0422,Capotille,Capotille,HT0422-01,1re Section Capotille,1re Section Capotille,,,,,,
1342,,Nord-Est,Nòdès,HT0422,Capotille,Capotille,HT0422-02,2e Section Lamine,2e Section Lamine,,,,,,
1343,,Nord-Est,Nòdès,HT0422,Capotille,Capotille,HT0422-02,2e Section Lamine,2e Section Lamine,,,,,,
1344,,Nord-Est,Nòdès,HT0423,Mont-Organise,Mont-Organisé,HT0423-01,1re Section Savanette,1re Section Savanette,,,,,,
1345,,Nord-Est,Nòdès,HT0423,Mont-Organise,Mont-Organisé,HT0423-01,1re Section Savanette,1re Section Savanette,,,,,,
1346,,Nord-Est,Nòdès,HT0423,Mont-Organise,Mont-Organisé,HT0423-02,2e Section Bois Poux,2e Section Bois Poux,,,,,,
1347,,Nord-Est,Nòdès,HT0423,Mont-Organise,Mont-Organisé,HT0423-02,2e Section Bois Poux,2e Section Bois Poux,,,,,,
1348,,Nippes,Nip,HT1014,Paillant,Paillant,HT1014-01,1re Section Salagnac,1re Section Salagnac,,,,,,
1349,,Nippes,Nip,HT1014,Paillant,Paillant,HT1014-01,1re Section Salagnac,1re Section Salagnac,,,,,,
1350,,Nippes,Nip,HT1014,Paillant,Paillant,HT1014-01,1re Section Salagnac,1re Section Salagnac,,,,,,
1351,,Nippes,Nip,HT1014,Paillant,Paillant,HT1014-01,1re Section Salagnac,1re Section Salagnac,,,,,,
1352,,Nippes,Nip,HT1014,Paillant,Paillant,HT1014-02,2e Section Bezin II,2e Section Bezin II,,,,,,
1353,,Nippes,Nip,HT1014,Paillant,Paillant,HT1014-02,2e Section Bezin II,2e Section Bezin II,,,,,,
1354,,Nippes,Nip,HT1014,Paillant,Paillant,HT1014-02,2e Section Bezin II,2e Section Bezin II,,,,,,
1355,,Nippes,Nip,HT1014,Paillant,Paillant,HT1014-02,2e Section Bezin II,2e Section Bezin II,,,,,,
1356,,Nord-Est,Nòdès,HT0434,Caracol,Caracol,HT0434-01,1re Section Champin,1re Section Champin,,,,,,
1357,,Nord-Est,Nòdès,HT0434,Caracol,Caracol,HT0434-01,1re Section Champin,1re Section Champin,,,,,,
1358,,Nord-Est,Nòdès,HT0434,Caracol,Caracol,HT0434-01,1re Section Champin,1re Section Champin,,,,,,
1359,,Nord-Est,Nòdès,HT0434,Caracol,Caracol,HT0434-02,"2e Section Glaudine ou ""Jacquesil""","2e Section Glaudine ou ""Jacquesil""",,,,,,
1360,,Nord-Est,Nòdès,HT0434,Caracol,Caracol,HT0434-02,"2e Section Glaudine ou ""Jacquesil""","2e Section Glaudine ou ""Jacquesil""",,,,,,
1361,,Nord-Est,Nòdès,HT0434,Caracol,Caracol,HT0434-02,"2e Section Glaudine ou ""Jacquesil""","2e Section Glaudine ou ""Jacquesil""",,,,,,
1362,,Nippes,Nip,HT1021,Anse-a-Veau,Anse-à-Veau,HT1021-01,1re Section Baconnois-Grand-Fond,1re Section Baconnois-Grand-Fond,,,,,,
1363,,Nippes,Nip,HT1021,Anse-a-Veau,Anse-à-Veau,HT1021-01,1re Section Baconnois-Grand-Fond,1re Section Baconnois-Grand-Fond,,,,,,
1364,,Nippes,Nip,HT1021,Anse-a-Veau,Anse-à-Veau,HT1021-01,1re Section Baconnois-Grand-Fond,1re Section Baconnois-Grand-Fond,,,,,,
1365,,Nippes,Nip,HT1021,Anse-a-Veau,Anse-à-Veau,HT1021-02,2e Section Grande-Riviere-Joly,2e Section Grande-Rivière-Joly,,,,,,
1366,,Nippes,Nip,HT1021,Anse-a-Veau,Anse-à-Veau,HT1021-02,2e Section Grande-Riviere-Joly,2e Section Grande-Rivière-Joly,,,,,,
1367,,Nippes,Nip,HT1021,Anse-a-Veau,Anse-à-Veau,HT1021-02,2e Section Grande-Riviere-Joly,2e Section Grande-Rivière-Joly,,,,,,
1368,,Nippes,Nip,HT1021,Anse-a-Veau,Anse-à-Veau,HT1021-03,3e Section Saut du Baril,3e Section Saut du Baril,,,,,,
1369,,Nippes,Nip,HT1021,Anse-a-Veau,Anse-à-Veau,HT1021-03,3e Section Saut du Baril,3e Section Saut du Baril,,,,,,
1370,,Nippes,Nip,HT1021,Anse-a-Veau,Anse-à-Veau,HT1021-03,3e Section Saut du Baril,3e Section Saut du Baril,,,,,,
1371,,Nord-Est,Nòdès,HT0441,Vallieres,Vallières,HT0441-01,1re Section Trois Palmistes,1re Section Trois Palmistes,,,,,,
1372,,Nord-Est,Nòdès,HT0441,Vallieres,Vallières,HT0441-01,1re Section Trois Palmistes,1re Section Trois Palmistes,,,,,,
1373,,Nord-Est,Nòdès,HT0441,Vallieres,Vallières,HT0441-02,2e Section Ecrevisse ou Grosse Roche,2e Section Ecrevisse ou Grosse Roche,,,,,,
1374,,Nord-Est,Nòdès,HT0441,Vallieres,Vallières,HT0441-02,2e Section Ecrevisse ou Grosse Roche,2e Section Ecrevisse ou Grosse Roche,,,,,,
1375,,Nord-Est,Nòdès,HT0441,Vallieres,Vallières,HT0441-03,3e Section Corosse,3e Section Corosse,,,,,,
1376,,Nord-Est,Nòdès,HT0441,Vallieres,Vallières,HT0441-03,3e Section Corosse,3e Section Corosse,,,,,,
1377,,Nord-Est,Nòdès,HT0442,Carice,Carice,HT0442-01,1re Section Bois Camelle,1re Section Bois Camelle,,,,,,
1378,,Nord-Est,Nòdès,HT0442,Carice,Carice,HT0442-01,1re Section Bois Camelle,1re Section Bois Camelle,,,,,,
1379,,Nord-Est,Nòdès,HT0442,Carice,Carice,HT0442-01,1re Section Bois Camelle,1re Section Bois Camelle,,,,,,
1380,,Nord-Est,Nòdès,HT0442,Carice,Carice,HT0442-02,2e Section Rose Bonite,2e Section Rose Bonite,,,,,,
1381,,Nord-Est,Nòdès,HT0442,Carice,Carice,HT0442-02,2e Section Rose Bonite,2e Section Rose Bonite,,,,,,
1382,,Nord-Est,Nòdès,HT0442,Carice,Carice,HT0442-02,2e Section Rose Bonite,2e Section Rose Bonite,,,,,,
1383,,Nippes,Nip,HT1024,Arnaud,Arnaud,HT1024-01,1re Section Baconnois-Barreau,1re Section Baconnois-Barreau,,,,,,
1384,,Nippes,Nip,HT1024,Arnaud,Arnaud,HT1024-02,2e Section Baquet,2e Section Baquet,,,,,,
1385,,Nippes,Nip,HT1024,Arnaud,Arnaud,HT1024-03,3e Section Arnaud (Morcou),3e Section Arnaud (Morcou),,,,,,
1386,,Nippes,Nip,HT1031,Baraderes,Baradères,HT1031-01,1re Section Gerin ou Mouton,1re Section Gerin ou Mouton,,,,,,
1387,,Nippes,Nip,HT1031,Baraderes,Baradères,HT1031-01,1re Section Gerin ou Mouton,1re Section Gerin ou Mouton,,,,,,
1388,,Nippes,Nip,HT1031,Baraderes,Baradères,HT1031-02,2e Section Tete d'Eau,2e Section Tête d'Eau,,,,,,
1389,,Nippes,Nip,HT1031,Baraderes,Baradères,HT1031-02,2e Section Tete d'Eau,2e Section Tête d'Eau,,,,,,
1390,,Nippes,Nip,HT1031,Baraderes,Baradères,HT1031-03,3e Section Fond Tortue,3e Section Fond Tortue,,,,,,
1391,,Nippes,Nip,HT1031,Baraderes,Baradères,HT1031-03,3e Section Fond Tortue,3e Section Fond Tortue,,,,,,
1392,,Nippes,Nip,HT1031,Baraderes,Baradères,HT1031-04,4e Section la Plaine,4e Section la Plaine,,,,,,
1393,,Nippes,Nip,HT1031,Baraderes,Baradères,HT1031-04,4e Section la Plaine,4e Section la Plaine,,,,,,
1394,,Nippes,Nip,HT1031,Baraderes,Baradères,HT1031-05,5e Section Riviere Salee,5e Section Rivière Salee,,,,,,
1395,,Nippes,Nip,HT1031,Baraderes,Baradères,HT1031-05,5e Section Riviere Salee,5e Section Rivière Salee,,,,,,
1396,,Nippes,Nip,HT1032,Grand-Boucan,Grand-Boucan,HT1032-01,1re Section Grand-Boucan,1re Section Grand-Boucan,,,,,,
1397,,Nippes,Nip,HT1032,Grand-Boucan,Grand-Boucan,HT1032-02,2e Section Eaux Basses,2e Section Eaux Basses,,,,,,
1398,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1399,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1400,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1401,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1402,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1403,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1404,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1405,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1406,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1407,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1408,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1409,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1410,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1411,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1412,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1413,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1414,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1415,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1416,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1417,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1418,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1419,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1420,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-01,1re Section Baudin,1re Section Baudin,,,,,,
1421,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1422,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1423,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1424,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1425,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1426,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1427,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1428,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1429,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1430,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1431,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1432,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1433,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1434,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1435,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1436,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1437,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1438,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1439,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1440,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1441,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1442,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-02,2e Section la Pointe,2e Section la Pointe,,,,,,
1443,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1444,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1445,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1446,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1447,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1448,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1449,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1450,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1451,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1452,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1453,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1454,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1455,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1456,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1457,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1458,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1459,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1460,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1461,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1462,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1463,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1464,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-03,3e Section Aubert,3e Section Aubert,,,,,,
1465,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1466,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1467,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1468,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1469,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1470,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1471,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1472,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1473,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1474,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1475,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1476,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1477,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1478,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1479,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1480,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1481,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1482,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1483,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1484,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1485,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1486,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-04,4e Section Mahotiere,4e Section Mahotière,,,,,,
1487,,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix,HT0911-05,5e Section Bas des Moustiques,5e Section Bas des Moustiques,,,,,,
